,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],rho
0,0.9999999999999999,1.0,1.0,1.5702891878018597,189.1606375228124,2.0312312427459682,0.319359150871311,0.2591271211264718,0.2591271211264718,2.370742775933393
1,0.9849899486793787,0.9807445699277216,0.9795389768352754,1.5702891878018597,186.90676347902865,2.0323742702569563,0.5319945271055245,0.5289315351302953,0.5132251172648589,3.5296125730014705
2,0.46510699710558057,0.16610070842045419,0.1405760205469484,1.5702891878018597,190.48786645214727,2.0305581531455124,0.7616797466375481,0.35948894484949945,0.35948894484949945,1.719880926415998
3,0.6515160569211785,0.6185676830712707,0.6138983175564418,1.5702891878018597,188.23977798001158,2.0316982465672693,0.9143822831253373,0.9143822831253373,0.9143822831253373,2.373341993747222
4,0.8212708938877877,0.6225418138496716,0.5058989153322762,1.5702891878018597,188.62057212159448,2.031505130993197,0.7120125751461983,0.6942954667960728,0.6450032156743093,2.625317606071456
