trace_id,step,x,y,heading,speed,action,reward,label
0,0,6.617008209228516,7.000286102294922,0.00014434333108237496,19.273668273947575,"[0.004022223429590079, -2.6753717464884574]",1.7037397164612798,True
0,1,8.510215759277344,7.004062652587891,0.0018901785836842322,17.68941273743518,"[0.01054670107075951, -1.9128620285901123]",1.9728099073672865,True
0,2,10.251019477844238,7.013289451599121,0.005332580608720328,16.271354872582613,"[0.009264572455028144, -1.644338748777244]",1.8140248154935164,True
0,3,11.856853485107422,7.025608062744141,0.009087637745731847,15.113466520454919,"[0.004664648848421692, -0.7264590384960911]",1.6738446066052308,True
0,4,13.344391822814941,7.03921365737915,0.011779161501420887,13.9084940287783,"[-0.0014620720684370993, -0.70236113865633]",1.5501265608370218,True
0,5,14.72258472442627,7.051967620849609,0.011793409413252576,13.156275278313336,"[-0.009845147676339492, -0.2991171207853709]",1.437396140363738,True
0,6,16.03846549987793,7.061712741851807,0.008772718946829627,13.03992894096592,"[-0.012225284106850896, -0.045068682598988205]",1.3745604556860067,True
0,7,17.34058952331543,7.066986083984375,0.004750014120265433,12.94315517332676,"[-0.011093627593775017, -0.037517875810285733]",1.3603682217174704,True
0,8,18.632898330688477,7.066774368286133,0.000517718515911092,12.843491745338161,"[-0.014049249356482725, -0.038581766147243325]",1.3501045202270685,True
0,9,19.899919509887695,7.061282634735107,-0.003581552191993076,12.105317828676492,"[-0.0067922162371254705, -0.28644048434408065]",1.321495109428263,True
0,10,21.113462448120117,7.052159786224365,-0.006861767706643818,12.10917429148556,"[-0.013250980317168067, 0.013896128952796592]",1.2680342225441068,True
0,11,22.326013565063477,7.038551330566406,-0.010364756646479734,12.181013026609623,"[-0.005882036551537914, 0.24324403937294514]",1.2673656755631026,True
0,12,23.54459571838379,7.023807048797607,-0.012034425491904699,12.216714882918135,"[0.0026784611309005023, 0.12113219558020666]",1.2735573702934442,True
0,13,24.769189834594727,7.009762287139893,-0.01188901689638655,12.347830627797379,"[0.001584566747341935, 0.44421856321972414]",1.2801593540360257,True
0,14,26.004121780395508,6.995829105377197,-0.011490607997310498,12.37917064405548,"[0.0009389615863438611, 0.10619315120778987]",1.2906382136990309,True
0,15,27.231632232666016,6.9819464683532715,-0.011315904629801032,11.954100406599052,"[-0.001106369225153992, -0.1649288710688217]",1.2813039041002035,True
0,16,28.42973518371582,6.968377590179443,-0.011295664605516897,11.998683995882297,"[0.001851582661859807, 0.1510786750918633]",1.252097029031275,True
0,17,29.630109786987305,6.955596923828125,-0.010828812466425752,12.030058221360045,"[0.0020142915129422933, 0.1062848128681932]",1.2545098652676046,True
0,18,30.83289909362793,6.9451985359191895,-0.009304951690682017,12.02837356420603,"[0.013102318322603229, -0.0005064916358297304]",1.256916987679552,True
0,19,32.036075592041016,6.938852310180664,-0.006364022898907251,12.042822316424745,"[0.005136457599272393, 0.04886597387635719]",1.2573691988369973,True
0,20,33.233253479003906,6.934330940246582,-0.004217781376413043,11.749732940092827,"[0.006453176972750733, -0.11370946711820126]",1.2500516851933083,True
0,21,34.39561462402344,6.9327592849731445,-0.0020137492582632532,11.17534904704898,"[0.008164760757644971, -0.2228426150771997]",1.2126502157312518,True
0,22,35.51835250854492,6.933615207672119,6.84432400150925e-05,11.296405252935438,"[0.0036148249801989823, 0.41004572881149914]",1.173571708159694,True
0,23,36.63740158081055,6.935053825378418,0.0011263839830490951,10.87521514617732,"[-0.0005745942414598631, -0.16342030050349698]",1.167987540423423,True
