,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.blueprint,point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.blueprint,point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.blueprint,point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.weather,rho
0,0.686337925817793,0.4252196719026664,0.3920133918769665,1.5737230793643064,201.05611859706818,-195.02636362170122,-0.0,0.0,0.0,1.5737230793643064,182.2356254751075,-195.08144670558195,-0.0,0.0,1.0,1.5737230793643064,176.7878228140043,-195.097391121544,-0.0,0.0,0.0,1.5737230793643064,166.75331025285863,-195.1267597408213,-0.0,0.0,2.0,-1.9577767025181432
1,0.7994040703346031,0.8055564033827385,0.765066311172564,-1.574065204873759,198.55740711143554,-133.15824232832676,0.0,-0.0,0.0,-1.574065204873759,210.35640756403816,-133.19681195963824,0.0,-0.0,1.0,-1.574065204873759,221.09520504146602,-133.23191590434078,0.0,-0.0,2.0,-1.574065204873759,232.1615224226911,-133.2680904754908,0.0,-0.0,11.0,-0.218731241203586
2,0.8991250589087743,0.8979644886897388,0.894478741007771,0.0007473244162736759,396.45656458989004,-313.88374260362974,0.0,0.0,0.0,0.0007473244162736759,396.44871139952045,-303.3753358974522,0.0,0.0,0.0,0.0007473244162736759,396.4395836665989,-291.16145525388805,0.0,0.0,1.0,0.0007473244162736759,396.43834965865733,-289.5102209506892,0.0,0.0,4.0,-0.47158563227020434
3,0.8052818013688411,0.8052818013688411,0.8052818013688411,-3.1408453291509084,392.40520126049984,-245.1556239119819,0.0,-0.0,0.0,-3.1408453291509084,392.41774239245666,-261.9369961908207,0.0,-0.0,1.0,-3.1408453291509084,392.4259856327572,-272.96733099196575,0.0,-0.0,2.0,-3.1408453291509084,392.4286939217894,-276.59131060123553,0.0,-0.0,2.0,-1.412505411804689
4,0.126973788467112,0.12253595334063339,0.12253595334063339,-3.140848043704384,392.2832502728325,-81.3912853085081,0.0,-0.0,2.0,-3.140848043704384,392.29530066246485,-97.57477634374273,0.0,-0.0,0.0,-3.140848043704384,392.29861363468996,-102.02404793911218,0.0,-0.0,2.0,-3.140848043704384,392.3072404784771,-113.6097686793395,0.0,-0.0,8.0,-1.4952693734694433
