,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.blueprint,point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.blueprint,point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.blueprint,point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.weather,rho
0,1.0,1.0,1.0,3.081545864668537,392.44069494384064,-320.1511511415412,-0.0,0.0,1.0,-1.030921342709546,390.5645790023808,-328.15981314168107,0.0,0.0,1.0,-0.7504090984956566,392.9115677194486,-325.91418116450717,0.0,0.0,2.0,0.0007473244162736759,396.8596085477223,-316.7948712198508,0.0,0.0,0.0,-0.5087885535212049
1,0.6752878224622467,0.4103015863277859,0.4103015863277859,1.5696264171354826,254.26095160233257,-55.33349415794179,0.0,0.0,0.0,1.5696264171354826,240.51726900679097,-55.3174152835817,0.0,0.0,0.0,1.5696264171354826,225.09484322215945,-55.299372430452955,0.0,0.0,0.0,1.5696264171354826,226.34442946239193,-55.30083433413267,0.0,0.0,13.0,-2.029921838136573
2,0.33101053891672316,0.2977774301735424,0.2977774301735424,-3.139579473216251,-2.5005777561092994,-114.48743600948637,0.0,-0.0,1.0,-3.139579473216251,-2.4761414725539748,-126.62556871925153,0.0,-0.0,1.0,-3.139579473216251,-2.4569232693681116,-136.17174623782148,0.0,-0.0,2.0,-3.139579473216251,-2.443827519584506,-142.67674313914563,0.0,-0.0,10.0,-1.3354403014521807
